Run: 001
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
 2.0079939827    ,2    ,3    ,1    ,5    ,35    ,23    ,Reaction1
 2.1429872618    ,3    ,2    ,1    ,5    ,36    ,23    ,Reaction1
 2.2169731257    ,1    ,2    ,1    ,6    ,36    ,23    ,ReactionN
 2.5956906146    ,2    ,1    ,1    ,6    ,37    ,23    ,Reaction1
 2.9553237058    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction2
 3.3284197418    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 3.3853924705    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 084
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0169745639    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0239200942    ,2    ,36    ,24    ,0    ,2    ,0    ,Reaction1
 0.0372606691    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction2
 0.0604318614    ,0    ,36    ,22    ,0    ,2    ,2    ,Reaction2
 0.0972863834    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction1
 0.1787622441    ,0    ,35    ,21    ,0    ,3    ,3    ,Reaction2
 0.1924175134    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction1
 0.1981510308    ,0    ,34    ,20    ,0    ,4    ,4    ,Reaction2
 0.2073586958    ,1    ,33    ,20    ,0    ,5    ,4    ,Reaction1
 0.2165620003    ,2    ,32    ,20    ,0    ,6    ,4    ,Reaction1
 0.2200833719    ,3    ,31    ,20    ,0    ,7    ,4    ,Reaction1
 0.2660014871    ,4    ,30    ,20    ,0    ,8    ,4    ,Reaction1
 0.2723991003    ,5    ,29    ,20    ,0    ,9    ,4    ,Reaction1
 0.2806927541    ,4    ,29    ,19    ,0    ,9    ,5    ,Reaction2
 0.2883288701    ,3    ,29    ,18    ,0    ,9    ,6    ,Reaction2
 0.3020722051    ,2    ,29    ,17    ,0    ,9    ,7    ,Reaction2
 0.3032570312    ,3    ,28    ,17    ,0    ,10    ,7    ,Reaction1
 0.3420181546    ,2    ,28    ,16    ,0    ,10    ,8    ,Reaction2
 0.3426875801    ,1    ,28    ,15    ,0    ,10    ,9    ,Reaction2
 0.3564251906    ,0    ,28    ,14    ,0    ,10    ,10    ,Reaction2
 0.4137476399    ,1    ,27    ,14    ,0    ,11    ,10    ,Reaction1
 0.4143024979    ,2    ,26    ,14    ,0    ,12    ,10    ,Reaction1
 0.4214369945    ,1    ,26    ,13    ,0    ,12    ,11    ,Reaction2
 0.4805162093    ,2    ,25    ,13    ,0    ,13    ,11    ,Reaction1
 0.4951955721    ,1    ,25    ,12    ,0    ,13    ,12    ,Reaction2
 0.6031793013    ,2    ,24    ,12    ,0    ,14    ,12    ,Reaction1
 0.6222673581    ,1    ,24    ,11    ,0    ,14    ,13    ,Reaction2
 0.6284671631    ,0    ,24    ,10    ,0    ,14    ,14    ,Reaction2
 0.6499082373    ,1    ,23    ,10    ,0    ,15    ,14    ,Reaction1
 0.7259096491    ,2    ,22    ,10    ,0    ,16    ,14    ,Reaction1
 0.7570364143    ,1    ,22    ,9    ,0    ,16    ,15    ,Reaction2
 0.7926899866    ,2    ,21    ,9    ,0    ,17    ,15    ,Reaction1
 0.7993865799    ,3    ,20    ,9    ,0    ,18    ,15    ,Reaction1
 0.8086400645    ,4    ,19    ,9    ,0    ,19    ,15    ,Reaction1
 0.8249278694    ,2    ,19    ,9    ,1    ,19    ,15    ,ReactionN
 0.9022843276    ,1    ,19    ,8    ,1    ,19    ,16    ,Reaction2
 0.9408535705    ,2    ,18    ,8    ,1    ,20    ,16    ,Reaction1
 0.9836822411    ,1    ,18    ,7    ,1    ,20    ,17    ,Reaction2
 1.0468492864    ,2    ,17    ,7    ,1    ,21    ,17    ,Reaction1
 1.0906888136    ,1    ,17    ,6    ,1    ,21    ,18    ,Reaction2
 1.1633482527    ,2    ,16    ,6    ,1    ,22    ,18    ,Reaction1
 1.1948887637    ,1    ,16    ,5    ,1    ,22    ,19    ,Reaction2
 1.2289364076    ,0    ,16    ,4    ,1    ,22    ,20    ,Reaction2
 1.3205235661    ,1    ,15    ,4    ,1    ,23    ,20    ,Reaction1
 1.3823565903    ,2    ,14    ,4    ,1    ,24    ,20    ,Reaction1
 1.4603461222    ,1    ,14    ,3    ,1    ,24    ,21    ,Reaction2
 1.4932098374    ,2    ,13    ,3    ,1    ,25    ,21    ,Reaction1
 1.5072542178    ,3    ,12    ,3    ,1    ,26    ,21    ,Reaction1
 1.6102102866    ,2    ,12    ,2    ,1    ,26    ,22    ,Reaction2
 1.6846095276    ,1    ,12    ,1    ,1    ,26    ,23    ,Reaction2
 1.7743170139    ,0    ,12    ,0    ,1    ,26    ,24    ,Reaction2
 1.8290713174    ,1    ,11    ,0    ,1    ,27    ,24    ,Reaction1
 1.9140917907    ,2    ,10    ,0    ,1    ,28    ,24    ,Reaction1
 1.9671939346    ,3    ,9    ,0    ,1    ,29    ,24    ,Reaction1
 1.9992051544    ,1    ,9    ,0    ,2    ,29    ,24    ,ReactionN
 2.0590643250    ,2    ,8    ,0    ,2    ,30    ,24    ,Reaction1
 2.1471206742    ,3    ,7    ,0    ,2    ,31    ,24    ,Reaction1
 2.2804749069    ,4    ,6    ,0    ,2    ,32    ,24    ,Reaction1
 2.2913586683    ,2    ,6    ,0    ,3    ,32    ,24    ,ReactionN
 2.2989909824    ,3    ,5    ,0    ,3    ,33    ,24    ,Reaction1
 2.3723464685    ,4    ,4    ,0    ,3    ,34    ,24    ,Reaction1
 2.4148556629    ,2    ,4    ,0    ,4    ,34    ,24    ,ReactionN
 2.5698331985    ,0    ,4    ,0    ,5    ,34    ,24    ,ReactionN
 3.1366534528    ,1    ,3    ,0    ,5    ,35    ,24    ,Reaction1
 3.2960815873    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 3.9854950538    ,3    ,1    ,0    ,5    ,37    ,24    ,Reaction1
 4.0091602902    ,1    ,1    ,0    ,6    ,37    ,24    ,ReactionN
 5.5186556672    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 5.7923338003    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 085
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0496538054    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0589222184    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0673836786    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0839802592    ,0    ,36    ,22    ,0    ,2    ,2    ,Reaction2
 0.1706901091    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction1
 0.1769780154    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.1953093466    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction2
 0.2055691413    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.2248463828    ,1    ,33    ,20    ,0    ,5    ,4    ,Reaction2
 0.2584418354    ,0    ,33    ,19    ,0    ,5    ,5    ,Reaction2
 0.3600546316    ,1    ,32    ,19    ,0    ,6    ,5    ,Reaction1
 0.3862387874    ,2    ,31    ,19    ,0    ,7    ,5    ,Reaction1
 0.4012825164    ,1    ,31    ,18    ,0    ,7    ,6    ,Reaction2
 0.4191919452    ,2    ,30    ,18    ,0    ,8    ,6    ,Reaction1
 0.4226247764    ,3    ,29    ,18    ,0    ,9    ,6    ,Reaction1
 0.4440355596    ,2    ,29    ,17    ,0    ,9    ,7    ,Reaction2
 0.4621186939    ,1    ,29    ,16    ,0    ,9    ,8    ,Reaction2
 0.4764597294    ,2    ,28    ,16    ,0    ,10    ,8    ,Reaction1
 0.4907985704    ,3    ,27    ,16    ,0    ,11    ,8    ,Reaction1
 0.5037735314    ,2    ,27    ,15    ,0    ,11    ,9    ,Reaction2
 0.5063695029    ,3    ,26    ,15    ,0    ,12    ,9    ,Reaction1
 0.5136841488    ,4    ,25    ,15    ,0    ,13    ,9    ,Reaction1
 0.5170511775    ,2    ,25    ,15    ,1    ,13    ,9    ,ReactionN
 0.5193444368    ,1    ,25    ,14    ,1    ,13    ,10    ,Reaction2
 0.5284341856    ,2    ,24    ,14    ,1    ,14    ,10    ,Reaction1
 0.5304260877    ,1    ,24    ,13    ,1    ,14    ,11    ,Reaction2
 0.6137830381    ,2    ,23    ,13    ,1    ,15    ,11    ,Reaction1
 0.6327951995    ,1    ,23    ,12    ,1    ,15    ,12    ,Reaction2
 0.7278302400    ,2    ,22    ,12    ,1    ,16    ,12    ,Reaction1
 0.7395968222    ,3    ,21    ,12    ,1    ,17    ,12    ,Reaction1
 0.7527920550    ,4    ,20    ,12    ,1    ,18    ,12    ,Reaction1
 0.7606057400    ,2    ,20    ,12    ,2    ,18    ,12    ,ReactionN
 0.7871057807    ,3    ,19    ,12    ,2    ,19    ,12    ,Reaction1
 0.7883953767    ,1    ,19    ,12    ,3    ,19    ,12    ,ReactionN
 0.7909512600    ,2    ,18    ,12    ,3    ,20    ,12    ,Reaction1
 0.7992980651    ,1    ,18    ,11    ,3    ,20    ,13    ,Reaction2
 0.8029143875    ,0    ,18    ,10    ,3    ,20    ,14    ,Reaction2
 0.8588442337    ,1    ,17    ,10    ,3    ,21    ,14    ,Reaction1
 0.8735460143    ,0    ,17    ,9    ,3    ,21    ,15    ,Reaction2
 0.9744319248    ,1    ,16    ,9    ,3    ,22    ,15    ,Reaction1
 0.9876677007    ,2    ,15    ,9    ,3    ,23    ,15    ,Reaction1
 0.9958633543    ,1    ,15    ,8    ,3    ,23    ,16    ,Reaction2
 1.0068243407    ,2    ,14    ,8    ,3    ,24    ,16    ,Reaction1
 1.0080792807    ,1    ,14    ,7    ,3    ,24    ,17    ,Reaction2
 1.0091458053    ,2    ,13    ,7    ,3    ,25    ,17    ,Reaction1
 1.0202372117    ,3    ,12    ,7    ,3    ,26    ,17    ,Reaction1
 1.0936920664    ,1    ,12    ,7    ,4    ,26    ,17    ,ReactionN
 1.1150735963    ,2    ,11    ,7    ,4    ,27    ,17    ,Reaction1
 1.1900500248    ,1    ,11    ,6    ,4    ,27    ,18    ,Reaction2
 1.2701096831    ,0    ,11    ,5    ,4    ,27    ,19    ,Reaction2
 1.3618185188    ,1    ,10    ,5    ,4    ,28    ,19    ,Reaction1
 1.4388206432    ,0    ,10    ,4    ,4    ,28    ,20    ,Reaction2
 1.7586275112    ,1    ,9    ,4    ,4    ,29    ,20    ,Reaction1
 1.9971930826    ,0    ,9    ,3    ,4    ,29    ,21    ,Reaction2
 2.3034057963    ,1    ,8    ,3    ,4    ,30    ,21    ,Reaction1
 2.4560279886    ,2    ,7    ,3    ,4    ,31    ,21    ,Reaction1
 2.5328050748    ,1    ,7    ,2    ,4    ,31    ,22    ,Reaction2
 2.5553937607    ,2    ,6    ,2    ,4    ,32    ,22    ,Reaction1
 2.7178434517    ,1    ,6    ,1    ,4    ,32    ,23    ,Reaction2
 2.8053749817    ,2    ,5    ,1    ,4    ,33    ,23    ,Reaction1
 2.8228274690    ,3    ,4    ,1    ,4    ,34    ,23    ,Reaction1
 2.8621890313    ,1    ,4    ,1    ,5    ,34    ,23    ,ReactionN
 2.9858828042    ,2    ,3    ,1    ,5    ,35    ,23    ,Reaction1
 3.0193110141    ,0    ,3    ,1    ,6    ,35    ,23    ,ReactionN
 3.5902347202    ,1    ,2    ,1    ,6    ,36    ,23    ,Reaction1
 3.6785237165    ,0    ,2    ,0    ,6    ,36    ,24    ,Reaction2
 3.8813018461    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction1
 5.6785591003    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 5.8253075457    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 086
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0552821606    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0718318136    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0729961785    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0867079072    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.0912366977    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.1099906142    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.1258444235    ,3    ,33    ,22    ,0    ,5    ,2    ,Reaction1
 0.1339476449    ,4    ,32    ,22    ,0    ,6    ,2    ,Reaction1
 0.1373373968    ,3    ,32    ,21    ,0    ,6    ,3    ,Reaction2
 0.1747015111    ,1    ,32    ,21    ,1    ,6    ,3    ,ReactionN
 0.1906334295    ,2    ,31    ,21    ,1    ,7    ,3    ,Reaction1
 0.1960667563    ,3    ,30    ,21    ,1    ,8    ,3    ,Reaction1
 0.2065892797    ,4    ,29    ,21    ,1    ,9    ,3    ,Reaction1
 0.2181525059    ,5    ,28    ,21    ,1    ,10    ,3    ,Reaction1
 0.2213053686    ,4    ,28    ,20    ,1    ,10    ,4    ,Reaction2
 0.2234173808    ,3    ,28    ,19    ,1    ,10    ,5    ,Reaction2
 0.2339962063    ,2    ,28    ,18    ,1    ,10    ,6    ,Reaction2
 0.2435890051    ,3    ,27    ,18    ,1    ,11    ,6    ,Reaction1
 0.2445394147    ,4    ,26    ,18    ,1    ,12    ,6    ,Reaction1
 0.2543964639    ,3    ,26    ,17    ,1    ,12    ,7    ,Reaction2
 0.2747477234    ,1    ,26    ,17    ,2    ,12    ,7    ,ReactionN
 0.3018378276    ,2    ,25    ,17    ,2    ,13    ,7    ,Reaction1
 0.3171443818    ,1    ,25    ,16    ,2    ,13    ,8    ,Reaction2
 0.3337060849    ,2    ,24    ,16    ,2    ,14    ,8    ,Reaction1
 0.3399335240    ,3    ,23    ,16    ,2    ,15    ,8    ,Reaction1
 0.3681867177    ,2    ,23    ,15    ,2    ,15    ,9    ,Reaction2
 0.4039171872    ,3    ,22    ,15    ,2    ,16    ,9    ,Reaction1
 0.4372036461    ,2    ,22    ,14    ,2    ,16    ,10    ,Reaction2
 0.4427951451    ,1    ,22    ,13    ,2    ,16    ,11    ,Reaction2
 0.5200817700    ,2    ,21    ,13    ,2    ,17    ,11    ,Reaction1
 0.5306854826    ,1    ,21    ,12    ,2    ,17    ,12    ,Reaction2
 0.5542262162    ,2    ,20    ,12    ,2    ,18    ,12    ,Reaction1
 0.6155036648    ,1    ,20    ,11    ,2    ,18    ,13    ,Reaction2
 0.6458866577    ,2    ,19    ,11    ,2    ,19    ,13    ,Reaction1
 0.6572100660    ,3    ,18    ,11    ,2    ,20    ,13    ,Reaction1
 0.6938141264    ,2    ,18    ,10    ,2    ,20    ,14    ,Reaction2
 0.7482475742    ,1    ,18    ,9    ,2    ,20    ,15    ,Reaction2
 0.9267872165    ,2    ,17    ,9    ,2    ,21    ,15    ,Reaction1
 0.9472606915    ,3    ,16    ,9    ,2    ,22    ,15    ,Reaction1
 0.9557702819    ,2    ,16    ,8    ,2    ,22    ,16    ,Reaction2
 0.9732391133    ,3    ,15    ,8    ,2    ,23    ,16    ,Reaction1
 0.9809419147    ,2    ,15    ,7    ,2    ,23    ,17    ,Reaction2
 1.0253053951    ,3    ,14    ,7    ,2    ,24    ,17    ,Reaction1
 1.0331755291    ,2    ,14    ,6    ,2    ,24    ,18    ,Reaction2
 1.0791960523    ,3    ,13    ,6    ,2    ,25    ,18    ,Reaction1
 1.1612734078    ,1    ,13    ,6    ,3    ,25    ,18    ,ReactionN
 1.1700223317    ,0    ,13    ,5    ,3    ,25    ,19    ,Reaction2
 1.3182001447    ,1    ,12    ,5    ,3    ,26    ,19    ,Reaction1
 1.3480320756    ,2    ,11    ,5    ,3    ,27    ,19    ,Reaction1
 1.3763512877    ,1    ,11    ,4    ,3    ,27    ,20    ,Reaction2
 1.4868447689    ,2    ,10    ,4    ,3    ,28    ,20    ,Reaction1
 1.5831909155    ,3    ,9    ,4    ,3    ,29    ,20    ,Reaction1
 1.5861772791    ,1    ,9    ,4    ,4    ,29    ,20    ,ReactionN
 1.6082035828    ,0    ,9    ,3    ,4    ,29    ,21    ,Reaction2
 1.7926949730    ,1    ,8    ,3    ,4    ,30    ,21    ,Reaction1
 1.8796296941    ,0    ,8    ,2    ,4    ,30    ,22    ,Reaction2
 2.0605174329    ,1    ,7    ,2    ,4    ,31    ,22    ,Reaction1
 2.1669820929    ,2    ,6    ,2    ,4    ,32    ,22    ,Reaction1
 2.3268100178    ,3    ,5    ,2    ,4    ,33    ,22    ,Reaction1
 2.3440645823    ,2    ,5    ,1    ,4    ,33    ,23    ,Reaction2
 2.4141567716    ,0    ,5    ,1    ,5    ,33    ,23    ,ReactionN
 2.4361668186    ,1    ,4    ,1    ,5    ,34    ,23    ,Reaction1
 2.4422386036    ,2    ,3    ,1    ,5    ,35    ,23    ,Reaction1
 2.5701141639    ,0    ,3    ,1    ,6    ,35    ,23    ,ReactionN
 2.9440471797    ,1    ,2    ,1    ,6    ,36    ,23    ,Reaction1
 3.0275065179    ,2    ,1    ,1    ,6    ,37    ,23    ,Reaction1
 3.4281746730    ,3    ,0    ,1    ,6    ,38    ,23    ,Reaction1
 3.5966801459    ,1    ,0    ,1    ,7    ,38    ,23    ,ReactionN
 4.2616455377    ,0    ,0    ,0    ,7    ,38    ,24    ,Reaction2
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 087
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0210557149    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0449089867    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.1572923579    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.1693592351    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.1754842762    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.1760539907    ,0    ,35    ,21    ,0    ,3    ,3    ,Reaction2
 0.1912182121    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction1
 0.1930464049    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.2231898658    ,3    ,32    ,21    ,0    ,6    ,3    ,Reaction1
 0.2289952587    ,2    ,32    ,20    ,0    ,6    ,4    ,Reaction2
 0.2540381421    ,3    ,31    ,20    ,0    ,7    ,4    ,Reaction1
 0.2670797200    ,2    ,31    ,19    ,0    ,7    ,5    ,Reaction2
 0.2731437030    ,3    ,30    ,19    ,0    ,8    ,5    ,Reaction1
 0.2735306766    ,2    ,30    ,18    ,0    ,8    ,6    ,Reaction2
 0.2895332507    ,3    ,29    ,18    ,0    ,9    ,6    ,Reaction1
 0.3030819367    ,2    ,29    ,17    ,0    ,9    ,7    ,Reaction2
 0.3095257897    ,1    ,29    ,16    ,0    ,9    ,8    ,Reaction2
 0.3620661373    ,2    ,28    ,16    ,0    ,10    ,8    ,Reaction1
 0.3632328045    ,3    ,27    ,16    ,0    ,11    ,8    ,Reaction1
 0.3646546539    ,2    ,27    ,15    ,0    ,11    ,9    ,Reaction2
 0.4028703187    ,1    ,27    ,14    ,0    ,11    ,10    ,Reaction2
 0.4261904324    ,0    ,27    ,13    ,0    ,11    ,11    ,Reaction2
 0.5185427649    ,1    ,26    ,13    ,0    ,12    ,11    ,Reaction1
 0.5435998850    ,2    ,25    ,13    ,0    ,13    ,11    ,Reaction1
 0.5702765397    ,1    ,25    ,12    ,0    ,13    ,12    ,Reaction2
 0.5838157799    ,2    ,24    ,12    ,0    ,14    ,12    ,Reaction1
 0.5964276466    ,1    ,24    ,11    ,0    ,14    ,13    ,Reaction2
 0.6139549493    ,2    ,23    ,11    ,0    ,15    ,13    ,Reaction1
 0.6475818496    ,3    ,22    ,11    ,0    ,16    ,13    ,Reaction1
 0.6577567009    ,1    ,22    ,11    ,1    ,16    ,13    ,ReactionN
 0.6828176727    ,0    ,22    ,10    ,1    ,16    ,14    ,Reaction2
 0.6939035664    ,1    ,21    ,10    ,1    ,17    ,14    ,Reaction1
 0.6985349861    ,2    ,20    ,10    ,1    ,18    ,14    ,Reaction1
 0.7110122043    ,3    ,19    ,10    ,1    ,19    ,14    ,Reaction1
 0.7192233328    ,2    ,19    ,9    ,1    ,19    ,15    ,Reaction2
 0.7493133647    ,0    ,19    ,9    ,2    ,19    ,15    ,ReactionN
 0.8300627579    ,1    ,18    ,9    ,2    ,20    ,15    ,Reaction1
 0.8500165968    ,0    ,18    ,8    ,2    ,20    ,16    ,Reaction2
 0.8671456787    ,1    ,17    ,8    ,2    ,21    ,16    ,Reaction1
 0.9388521920    ,2    ,16    ,8    ,2    ,22    ,16    ,Reaction1
 1.0028010421    ,3    ,15    ,8    ,2    ,23    ,16    ,Reaction1
 1.0197086446    ,4    ,14    ,8    ,2    ,24    ,16    ,Reaction1
 1.0988403057    ,2    ,14    ,8    ,3    ,24    ,16    ,ReactionN
 1.1491883467    ,1    ,14    ,7    ,3    ,24    ,17    ,Reaction2
 1.1840396429    ,2    ,13    ,7    ,3    ,25    ,17    ,Reaction1
 1.1888241324    ,1    ,13    ,6    ,3    ,25    ,18    ,Reaction2
 1.1918347081    ,2    ,12    ,6    ,3    ,26    ,18    ,Reaction1
 1.3404013304    ,1    ,12    ,5    ,3    ,26    ,19    ,Reaction2
 1.3581194661    ,2    ,11    ,5    ,3    ,27    ,19    ,Reaction1
 1.3914256549    ,3    ,10    ,5    ,3    ,28    ,19    ,Reaction1
 1.3983370435    ,4    ,9    ,5    ,3    ,29    ,19    ,Reaction1
 1.4007904554    ,2    ,9    ,5    ,4    ,29    ,19    ,ReactionN
 1.4703245344    ,3    ,8    ,5    ,4    ,30    ,19    ,Reaction1
 1.4817778291    ,1    ,8    ,5    ,5    ,30    ,19    ,ReactionN
 1.5036812452    ,2    ,7    ,5    ,5    ,31    ,19    ,Reaction1
 1.5655405258    ,3    ,6    ,5    ,5    ,32    ,19    ,Reaction1
 1.5693442129    ,2    ,6    ,4    ,5    ,32    ,20    ,Reaction2
 1.5962375255    ,3    ,5    ,4    ,5    ,33    ,20    ,Reaction1
 1.6095025886    ,4    ,4    ,4    ,5    ,34    ,20    ,Reaction1
 1.6960839353    ,3    ,4    ,3    ,5    ,34    ,21    ,Reaction2
 1.6989188378    ,1    ,4    ,3    ,6    ,34    ,21    ,ReactionN
 1.8905221526    ,2    ,3    ,3    ,6    ,35    ,21    ,Reaction1
 2.1398740870    ,1    ,3    ,2    ,6    ,35    ,22    ,Reaction2
 2.4417974670    ,2    ,2    ,2    ,6    ,36    ,22    ,Reaction1
 2.5655976403    ,3    ,1    ,2    ,6    ,37    ,22    ,Reaction1
 2.7863371446    ,2    ,1    ,1    ,6    ,37    ,23    ,Reaction2
 2.8401906234    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction2
 3.1606685991    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 3.9739793271    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 088
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0002159695    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0031543356    ,2    ,36    ,24    ,0    ,2    ,0    ,Reaction1
 0.0212743436    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction2
 0.0452290270    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.0564462302    ,3    ,34    ,23    ,0    ,4    ,1    ,Reaction1
 0.0578885648    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction2
 0.0659945013    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction2
 0.1111504378    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.1118677268    ,3    ,32    ,21    ,0    ,6    ,3    ,Reaction1
 0.1192374663    ,1    ,32    ,21    ,1    ,6    ,3    ,ReactionN
 0.1249281404    ,2    ,31    ,21    ,1    ,7    ,3    ,Reaction1
 0.1511821374    ,3    ,30    ,21    ,1    ,8    ,3    ,Reaction1
 0.1809034495    ,2    ,30    ,20    ,1    ,8    ,4    ,Reaction2
 0.1833872167    ,3    ,29    ,20    ,1    ,9    ,4    ,Reaction1
 0.1999502714    ,2    ,29    ,19    ,1    ,9    ,5    ,Reaction2
 0.2065884205    ,3    ,28    ,19    ,1    ,10    ,5    ,Reaction1
 0.2139035373    ,4    ,27    ,19    ,1    ,11    ,5    ,Reaction1
 0.2176155307    ,3    ,27    ,18    ,1    ,11    ,6    ,Reaction2
 0.2185877638    ,4    ,26    ,18    ,1    ,12    ,6    ,Reaction1
 0.2254620021    ,3    ,26    ,17    ,1    ,12    ,7    ,Reaction2
 0.2282929788    ,2    ,26    ,16    ,1    ,12    ,8    ,Reaction2
 0.2447994743    ,3    ,25    ,16    ,1    ,13    ,8    ,Reaction1
 0.2473898301    ,2    ,25    ,15    ,1    ,13    ,9    ,Reaction2
 0.2543789554    ,1    ,25    ,14    ,1    ,13    ,10    ,Reaction2
 0.2667063866    ,0    ,25    ,13    ,1    ,13    ,11    ,Reaction2
 0.3186152297    ,1    ,24    ,13    ,1    ,14    ,11    ,Reaction1
 0.3369613757    ,2    ,23    ,13    ,1    ,15    ,11    ,Reaction1
 0.3818405272    ,1    ,23    ,12    ,1    ,15    ,12    ,Reaction2
